,summary,url
243,"Текст содержит информацию о SDK push-уведомлений для Kotlin и Java версии 2.2.0, включая условия работы, пример реализации, подключение в проект (добавление репозитория и зависимости, редактирование манифеста приложения), запрос разрешения на показ уведомлений в Android 13+, инициализацию SDK (ручную и автоматическую). Также предоставляется ссылка на пример интеграции SDK push-уведомлений для ознакомления.",https://www.rustore.ru/help/sdk/push-notifications/kotlin-java/2-2-0
244,"Текст содержит информацию о работе push-уведомлений с помощью SDK для Kotlin и Java (версия 2.3.0) на RuStore. Описываются условия работы push-уведомлений, пример реализации, подключение в проект (добавление репозитория, зависимости и редактирование манифеста приложения), а также запрос разрешения на показ уведомлений в Android 13+. Текст также содержит ссылки на примеры реализации на Kotlin и Java, а также на правила подключения SDK в проекте.",https://www.rustore.ru/help/sdk/push-notifications/kotlin-java/2-3-0
245,"Текст содержит информацию о SDK push-уведомлений для Kotlin и Java версии 6.0.0. Описаны условия работы push-уведомлений, примеры реализации на Kotlin и Java, инструкции по добавлению репозитория, подключению зависимостей, редактированию манифеста приложения, запросу разрешения на показ уведомлений в Android 13+, инициализации SDK в Application, логировании событий и автоматической и ручной инициализации SDK. Также предоставлены ссылки на примеры кода и дополнительные материалы для разработчиков.",https://www.rustore.ru/help/sdk/push-notifications/kotlin-java/6-0-0
246,"Текст представляет собой историю обновлений SDK для отправки push-уведомлений на Kotlin и Java. Версии SDK от 2.3.0 до 1.4.0 включают в себя различные изменения и исправления, такие как обновление внутренних зависимостей, добавление поддержки deep links, изменения в Task API и исправление ошибок.",https://www.rustore.ru/help/sdk/push-notifications/kotlin-java/history
247,"Документация RuStore SDK содержит информацию о различных SDK, платежах in-app, push-уведомлениях, работе с сегментами пользователей и других функциях. На странице с руководством по React Native SDK есть разделы с историей обновлений и доступными версиями.",https://www.rustore.ru/help/sdk/push-notifications/reac
248,"Этот текст содержит информацию о SDK push-уведомлений для React Native (версия 2.1.1) на RuStore. В нём описываются условия работы push-уведомлений, необходимые разрешения и требования к приложениям. Также приводится пример реализации и инструкция по подключению SDK к проекту.",https://www.rustore.ru/help/sdk/push-notifications/react/2-1-1
249,"На данной странице представлена документация по использованию SDK push-уведомлений для React Native версии 6.0.0. Для корректной работы push-уведомлений необходимо установить актуальную версию RuStore, поддерживать функциональность в приложении, иметь разрешение на фоновую работу и совпадение отпечатка подписи приложения в консоли RuStore. Для интеграции SDK приведен пример приложения-примера. Для подключения пакета к проекту необходимо выполнить определенные команды. Для редактирования манифеста приложения, добавьте определенные метаданные.",https://www.rustore.ru/help/sdk/push-notifications/react/6-0-0
250,"Текст содержит информацию о доступных SDK для работы с push-уведомлениями, основные разделы включают Kotlin/Java, Unity, Godot, React Native, Flutter, Unreal Engine, Defold и другие. Также представлена история обновлений для React Native SDK, включая версии 6.0.0 и 2.1.1.",https://www.rustore.ru/help/sdk/push-notifications/react/history
251,"Данный текст содержит информацию о API для отправки push-уведомлений через RuStore. API разработано как замена Firebase, предоставляя метод POST для отправки уведомлений. Для этого необходимо указать ID проекта и Сервисный токен, полученные из Консоли RuStore. Текст также содержит описание параметров запроса и возможные ошибки при отправке сообщения.",https://www.rustore.ru/help/sdk/push-notifications/send-push-notifications
252,"Документация описывает API для отправки push-уведомлений по топикам в RuStore. Для работы с топиками необходимы `project_id`, `ss_token`, `push_token` и `topic`. Текст содержит информацию о том, как отправлять push-уведомления, подписываться на топик, отписываться от него, а также приводит примеры запросов и ответов.",https://www.rustore.ru/help/sdk/push-notifications/topic-notifications
253,Документация RuStore SDK по отправке push-уведомлений для Unity. Включает историю обновлений и доступные версии.,https://www.rustore.ru/help/sdk/push-notifications/unity
254,"Этот текст содержит информацию о SDK push-уведомлений для Unity. В нем описаны условия работы push-уведомлений, примеры реализации, подключение в проект, редактирование манифеста приложения, инициализация, проверка возможности получения push-уведомлений, методы для работы с push-токеном и push-топиком.",https://www.rustore.ru/help/sdk/push-notifications/unity/1-0-0
255,"Документация по RuStore SDK и API, сценарии использования, история обновлений Unity Push Notifications SDK.",https://www.rustore.ru/help/sdk/push-notifications/unity/history
256,"Документация по использованию Push-уведомлений в Unreal Engine, включая историю обновлений SDK.",https://www.rustore.ru/help/sdk/push-notifications/unrea
257,"Текст представляет собой документацию по использованию SDK push-уведомлений для Unreal Engine версии 1.0.0 от RuStore. Для корректной работы необходима установка актуальной версии RuStore, поддержка функциональности push-уведомлений, доступ к фоновому режиму, авторизация пользователя и совпадение отпечатка подписи приложения с RuStore. Приведены шаги по интеграции SDK в проект Unreal Engine, редактированию манифеста приложения, запросу разрешения на показ уведомлений в Android 13+, инициализации, деинициализации и логированию событий. Рекомендуется изучить пример реализации и подключение в проект для корректной интеграции SDK в приложение.",https://www.rustore.ru/help/sdk/push-notifications/unreal/1-0-0
258,"Текст содержит информацию о SDK push-уведомлений для Unreal Engine версии 1.2.0. Описываются условия работы SDK, примеры реализации, подключение в проект, инициализация, деинициализация и логирование событий. Главный акцент делается на необходимости соблюдения определенных условий для корректной работы SDK и на примерах кода для интеграции в проект. На странице также приведены примеры изображений и ссылок для полного понимания процесса.",https://www.rustore.ru/help/sdk/push-notifications/unreal/1-2-0
259,"Текст содержит информацию о SDK push-уведомлений для Unreal Engine версии 1.4.0, условиях корректной работы SDK, примере реализации, подключении в проект, инициализации, деинициализации, логировании событий и работе с сегментами пользователей.",https://www.rustore.ru/help/sdk/push-notifications/unreal/1-4-0
260,"Данная страница содержит документацию о SDK push-уведомлений для Unreal Engine, версия 1.4.0. В тексте описаны условия корректной работы SDK, пример реализации, подключение в проект, инициализация, деинициализация, логирование событий и работа с сегментами пользователей. Также предоставлены примеры кода для установки и конфигурации SDK push-уведомлений для Unreal Engine.",https://www.rustore.ru/help/sdk/push-notifications/unreal/2-0-0
261,"Данная страница содержит историю обновлений SDK push для Unreal Engine, включая версии 2.0.0, 1.4.0, 1.2.0 и 1.0.0. В каждой версии привнесены определенные улучшения и добавлен функционал сегментов.",https://www.rustore.ru/help/sdk/push-notifications/unreal/history
262,"Текст предоставляет информацию о работе с сегментами пользователей через API RuStore. В нем описывается необходимые артефакты для работы с сегментами, процесс создания проекта экспорта, получение настроек проекта, создание и получение данных сегментов для экспорта, а также отправка push-уведомлений в определенные сегменты.",https://www.rustore.ru/help/sdk/push-notifications/user-segments/segments-api
263,"Текст представляет собой инструкцию по подключению MyTracker в приложение для настройки рассылки push-уведомлений определенным группам пользователей. Рассмотрены шаги по созданию сегментов с помощью SDK push-уведомлений RuStore и интеграции с MyTracker, включая настройку SDK MyTracker и сбор сегментов в интерфейсе MyTracker.",https://www.rustore.ru/help/sdk/push-notifications/user-segments/segments-mytracker
264,Работа с сегментами пользователей (API). Описание сегментов и их возможностей. Применение сегментов MyTracker для оценки пользователей и таргетированной рекламы. Возможность передачи идентификаторов устройств и пользователей. Построение отчетов по сегментам без перегрузки лишней статистикой.,https://www.rustore.ru/help/sdk/push-notifications/user-segments/work-with-segments-push-api
265,"Документация SDK RuStore описывает работу с сегментами пользователей и предоставляет информацию о подключении MyTracker, создании сегментов и работе с ними через API.",https://www.rustore.ru/help/sdk/push-notifications/work-with-segments-push-api
266,"Страница содержит информацию об альфа-релизах RuStore SDK, предоставляющих возможность разработчикам первыми оценить обновления SDK. Во время альфа-сборок возможны изменения во внешнем интерфейсе. Версия SDK 6.0.0.",https://www.rustore.ru/help/sdk/releases
267,"Документация RuStore SDK включает в себя руководства для разработчиков по подключению отзывов и оценок в приложениях на различных платформах, таких как Kotlin/Java, Unity, Godot, React Native, Flutter, Unreal Engine и Defold. Также предоставляется информация о других возможностях SDK, таких как обновление приложения, работа с картами и геосервисами, установка Referrer и Deep Links, история изменений SDK, Task API и совместимость с другими SDK.",https://www.rustore.ru/help/sdk/reviews-ratings
268,"В документации RuStore SDK описаны сценарии использования и подключения отзывов и оценок для различных платформ, включая Defold. Также представлена история обновлений SDK, в том числе версии 2.0.0 и 1.0.1. Авторство принадлежит VK.",https://www.rustore.ru/help/sdk/reviews-ratings/defold
269,"RuStore In-app Review SDK позволяет пользователю оставить оценку и отзыв о приложении в RuStore, не покидая его. Пользователь может оценить приложение по шкале от 1 до 5 и оставить отзыв (опционально). Для корректной работы SDK необходима Android версии 7.0 или выше.",https://www.rustore.ru/help/sdk/reviews-ratings/defold/1-0-1
270,"SDK RuStore In-app Review предоставляет возможность пользователю оценить приложение и оставить отзыв в магазине RuStore, не покидая приложение. Пользователь может оценить приложение по шкале от 1 до 5 и оставить отзыв. Для корректной работы SDK необходима ОС Android версии 7.0 или выше.",https://www.rustore.ru/help/sdk/reviews-ratings/defold/2-0-0
271,Данная страница содержит информацию об истории обновлений SDK для подключения отзывов и оценок в приложениях на платформе Defold. Версии плагина 2.0.0 и 1.0.1 представлены с соответствующим описанием изменений.,https://www.rustore.ru/help/sdk/reviews-ratings/defold/history
272,"Документация RuStore SDK предлагает различные инструменты для разработчиков, включая SDK для различных платформ, инструменты для работы с отзывами и оценками, обновлений приложения, карт и геосервисов, установки Referrer и другие. Также есть возможность ознакомиться с историей изменений SDK и задокументированными API.",https://www.rustore.ru/help/sdk/reviews-ratings/flutter
273,"RuStore In-app Review SDK позволяет пользователям оставлять оценки и отзывы о приложениях в магазине RuStore, не покидая их. SDK работает на устройствах с Android версии 7.0 и выше, где установлен актуальный RuStore, и пользователь авторизован в магазине. Отзывы могут быть оставлены по шкале от 1 до 5, и они являются необязательными. Разработчикам рекомендуется запрашивать оценки и отзывы у пользователей после достаточного использования приложения, избегая слишком частых запросов.",https://www.rustore.ru/help/sdk/reviews-ratings/flutter/0-0-3
274,"RuStore In-app Review SDK позволяет пользователю оценить и оставить отзыв о приложении в RuStore, не покидая его. SDK предлагает пользователям запустить процесс оценки в любое время в приложении, где они могут поставить рейтинг от 1 до 5 и оставить отзыв (необязательно). Для корректной работы SDK необходимы определенные условия, такие как версия Android 7.0 или выше, наличие актуальной версии RuStore на устройстве пользователя, авторизация в RuStore и публикация приложения в магазине. Рекомендуется запрашивать отзыв у пользователя после достаточного использования приложения и не слишком часто, чтобы не ухудшить опыт пользователя.",https://www.rustore.ru/help/sdk/reviews-ratings/flutter/0-0-4
275,"RuStore In-app Review SDK позволяет пользователям оставить оценку и отзыв о приложении в RuStore, не покидая его. SDK может быть запущен в любое время, и пользователи могут оценить приложение по шкале от 1 до 5 и оставить отзыв (опционально). Для корректной работы необходимо соблюдать определенные условия, включая наличие Android 7.0 или выше, установленной RuStore и авторизацию в ней. Рекомендуется запрашивать оценку и отзыв у пользователя после достаточного использования приложения, избегая слишком частого запроса для улучшения пользовательского опыта.",https://www.rustore.ru/help/sdk/reviews-ratings/flutter/1-0-0
276,"RuStore In-app Review SDK позволяет пользователю оставить оценку и отзыв о приложении в RuStore, не покидая его. Пользовательский сценарий может быть запущен в любое время, пользователь может оценить приложение по шкале от 1 до 5 и оставить отзыв (необязательно). Для корректной работы SDK требуется Android 7.0+, установленное и актуальное приложение RuStore, авторизация пользователя в RuStore, и публикация приложения в RuStore. Рекомендуется запросить оценку после достаточного использования приложения, избегая частых запросов для улучшения пользовательского опыта.",https://www.rustore.ru/help/sdk/reviews-ratings/flutter/2-0-0
277,"Этот текст представляет собой документацию RuStore SDK для отзывов и оценок в приложениях. SDK позволяет пользователям оставлять оценки и отзывы о приложениях в магазине приложений RuStore, не покидая приложение. SDK обеспечивает возможность пользователю оценить приложение по шкале от 1 до 5 и оставить отзыв. Для корректной работы SDK необходимы условия, такие как версия ОС Android 7.0 или выше, установленное приложение RuStore, авторизация пользователя в RuStore и публикация приложения в RuStore. Рекомендуется запрашивать оценку и отзыв у пользователя после достаточного использования приложения, но не слишком часто.",https://www.rustore.ru/help/sdk/reviews-ratings/flutter/2-0-1
278,"SDK RuStore In-App Review позволяет пользователю оценить и оставить отзыв о вашем приложении прямо в приложении, не покидая его. Пользователь может оценить приложение по шкале от 1 до 5 и оставить отзыв (необязательно). SDK поддерживается на устройствах с Android версии 7.0 и выше, установленным RuStore и авторизованным пользователем. Рекомендуется запрашивать оценку после достаточного использования приложения, избегая слишком частых запросов для улучшения опыта пользователя.",https://www.rustore.ru/help/sdk/reviews-ratings/flutter/6-0-0
279,"Данная страница содержит историю обновлений SDK для Flutter. Версии 6.0.0, 2.0.1, 2.0.0, 1.0.0, 0.0.4 и 0.0.3 включают в себя внутренние обновления SDK и исправления багов.",https://www.rustore.ru/help/sdk/reviews-ratings/flutter/history
280,"Документация SDK RuStore, включая подробности по подключению отзывов и оценок для различных платформ, включая Godot. Список доступных SDK, обновления приложения, работа с картами, история изменений SDK и другие разделы.",https://www.rustore.ru/help/sdk/reviews-ratings/godo
281,"Данный текст содержит ссылки на документацию и инструменты RuStore SDK для разработчиков, включая возможности подключения отзывов и оценок для приложений, разрабатываемых на различных платформах.",https://www.rustore.ru/help/sdk/reviews-ratings/godot/1-0-0
282,"Документация RuStore SDK содержит информацию о различных SDK, платежах in-app, push-уведомлениях, подключении отзывов и оценок для различных платформ, включая Godot, Unity, React Native, Flutter и другие. В документации также приведены ссылки на историю обновлений и обновление приложения.",https://www.rustore.ru/help/sdk/reviews-ratings/godot/1-0-1
283,"Данный текст представляет собой навигационное меню для различных документаций, SDK и инструментов для работы с магазином приложений RuStore. Среди перечисленных разделов: документация для пользователей и разработчиков, SDK для различных платформ, инструкции по использованию SDK, обновление приложения и работа с платежами in-app и подписками.",https://www.rustore.ru/help/sdk/reviews-ratings/godot/2-0-0
284,"Документ содержит информацию о поддерживаемых SDK для различных платформ, включая подключение отзывов и оценок. Рассмотрены SDK для Kotlin/Java, Unity, Godot, React Native, Flutter, Unreal Engine, и Defold. Также представлена информация об обновлении приложений и использовании геосервисов.",https://www.rustore.ru/help/sdk/reviews-ratings/godot/history
285,"Документация RuStore SDK содержит информацию о различных SDK для разработчиков, включая инструкции по подключению отзывов и оценок, историю обновлений, список доступных SDK и другие полезные материалы.",https://www.rustore.ru/help/sdk/reviews-ratings/kotlin-java
286,"RuStore In-app Review SDK позволяет пользователям оставлять оценки и отзывы о приложении непосредственно в RuStore, не покидая его. Пользователь может выставить рейтинг от 1 до 5 и написать отзыв.",https://www.rustore.ru/help/sdk/reviews-ratings/kotlin-java/2-0-0
287,"RuStore In-app Review SDK позволяет пользователю оставить оценку и отзыв о приложении в RuStore, не покидая его. Пользователь может оценить приложение по шкале от 1 до 5 и оставить отзыв, который является опциональным.",https://www.rustore.ru/help/sdk/reviews-ratings/kotlin-java/6-0-0
288,"Документация RuStore SDK содержит историю обновлений, включая внутренние обновления и исправление уязвимостей. Версия SDK 2.0.0 представляет собой внутреннее обновление, тогда как версия 0.1.5 исправляет уязвимость, мешающую публикации приложения в Google Play.",https://www.rustore.ru/help/sdk/reviews-ratings/kotlin-java/history
289,"Текст содержит ссылки на документацию по использованию SDK, оплате, push-уведомлениям, подключению отзывов и оценок для различных платформ.",https://www.rustore.ru/help/sdk/reviews-ratings/reac
290,"Текст представляет собой навигационное меню документации по использованию SDK RuStore, включая различные сценарии использования, подключение отзывов и оценок, а также обновление приложения.",https://www.rustore.ru/help/sdk/reviews-ratings/react/1-0-0
291,"Документация SDK RuStore предоставляет руководства по работе с различными инструментами, такими как отзывы и оценки, платежи in-app, push-уведомления и обновление приложений для разработчиков приложений на различных платформах.",https://www.rustore.ru/help/sdk/reviews-ratings/react/2-0-0
292,"Список доступных SDK для работы со сторонними сервисами, включая платежи in-app, push-уведомления и подключение отзывов и оценок на различных платформах и игровых движках.",https://www.rustore.ru/help/sdk/reviews-ratings/react/6-0-0
293,"Документация RuStore SDK, включающая инструкции по работе с отзывами и оценками, доступная разработчикам на разных платформах (Kotlin/Java, Unity, Godot, React Native, Flutter, Unreal Engine, Defold).",https://www.rustore.ru/help/sdk/reviews-ratings/react/history
294,"Данный текст содержит ссылки на различные разделы документации RuStore SDK, включая сведения о подключении отзывов и оценок в Unity, историю обновлений SDK, информацию о совместимости с другими SDK, а также о приложениях, картографии и других сервисах.",https://www.rustore.ru/help/sdk/reviews-ratings/unity
295,"SDK RuStore In-app Review позволяет пользователям оставить оценку и отзыв об приложении в магазине приложений RuStore, не покидая само приложение. Пользовательский сценарий оценки и отзыва может быть запущен в любое время, а SDK работает на устройствах с Android 7.0 и выше, где установлен RuStore. Рекомендуется запрашивать оценку после достаточного использования приложения, избегая частых запросов и использования призывов к действию.",https://www.rustore.ru/help/sdk/reviews-ratings/unity/1-0-0
296,"RuStore In-app Review SDK предлагает возможность пользователям оставить оценку и отзыв о вашем приложении в RuStore, не покидая его. SDK позволяет запускать пользовательский сценарий оценки и отзыва в любое время использования приложения. Пользователь может оценить приложение по шкале от 1 до 5 и оставить отзыв (опционально). Для корректной работы SDK необходимы условия, такие как наличие Android 7.0+, установленная актуальная версия RuStore, авторизация пользователя в RuStore и публикация приложения в магазине. Рекомендуется запрашивать оценку у пользователя после достаточного использования приложения, избегать частых запросов и не использовать призывы к действию типа ""Оцените приложение"".",https://www.rustore.ru/help/sdk/reviews-ratings/unity/2-0-0
297,"Документация RuStore SDK, описывающая историю обновлений Unity SDK версии 1.0.0.",https://www.rustore.ru/help/sdk/reviews-ratings/unity/history
298,"Документация RuStore SDK для разработчиков, включая подробные инструкции по подключению отзывов и оценок на различные платформы, в том числе на Unreal Engine. На странице доступны разделы с историей обновлений, версиями SDK и ссылки на другие материалы и инструменты разработчиков.",https://www.rustore.ru/help/sdk/reviews-ratings/unrea
299,"Данный текст является навигационным меню документации по SDK RuStore для Unreal Engine, предоставляющего инструменты для работы с отзывами и рейтингами пользователей.",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-0
300,"Документация RuStore SDK, включая различные сценарии использования, доступные SDK, интеграцию отзывов и оценок, обновления приложения и другие функции.",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/1-0-1
301,"Ссылки на документацию, SDK и инструкции по интеграции RuStore SDK для различных платформ. Обновления и обновление приложения.",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/2-0-0
302,"Данный текст содержит навигационную информацию по документации RuStore SDK, включая различные сценарии использования и инструкции по работе с оценками и отзывами в приложениях для разработчиков.",https://www.rustore.ru/help/sdk/reviews-ratings/unreal/history
303,"RuStore Deeplinks позволяют открывать различные экраны приложения RuStore через deeplinks. Поддерживаемые браузеры включают Google Chrome и Яндекс Браузер, но не Mozilla Firefox, Opera, Mi Browser и Samsung Internet. Есть список deeplinks для открытия различных экранов, таких как экран приложения, экран подписок, экран аккаунта и другие.",https://www.rustore.ru/help/sdk/rustore-deeplinks
304,"Текст содержит ссылки на документацию, SDK и сервисы карт и геолокации RuStore.",https://www.rustore.ru/help/sdk/rustore-geo
305,"Текст представляет собой документацию по дополнительным сервисам RuStore SDK, включая определение высоты, местоположения по IP-адресу, часового пояса и почтового индекса. В документации также приведены ссылки на другие сопутствующие сервисы и инструкции по использованию SDK.",https://www.rustore.ru/help/sdk/rustore-geo/additional-services
306,"Документация RuStore SDK содержит информацию о сервисе для определения часового пояса в любой точке земли и смещении времени относительно UTC. Текст описывает обязательные и дополнительные параметры запроса, а также приводит примеры запроса и ответа.",https://www.rustore.ru/help/sdk/rustore-geo/additional-services/determining-the-time-zone
307,Текст рассказывает о возможности получения данных о высоте над уровнем моря через сервис `/elevation`.,https://www.rustore.ru/help/sdk/rustore-geo/additional-services/height-determination
308,"Документация описывает сервис определения местоположения по IP-адресу. Приводятся обязательные и дополнительные параметры запроса, а также формат ответа с данными о найденном объекте. Предоставлен пример запроса и соответствующего ответа.",https://www.rustore.ru/help/sdk/rustore-geo/additional-services/location-determination-by-ip
309,"На странице представлены дополнительные сервисы RuStore SDK, которые позволяют получить дополнительную информацию, такую как определение высоты, местоположения по IP-адресу, часового пояса и почтового индекса.",https://www.rustore.ru/help/sdk/rustore-geo/additional-services/main
310,"Сервис ""/postcode"" позволяет выполнять поиск адресов по запрошенному почтовому индексу.",https://www.rustore.ru/help/sdk/rustore-geo/additional-services/search-for-a-zip-code
311,"Документация предоставляет информацию о RuStore SDK и API, а также о сценариях использования. Особое внимание уделено картам и геосервисам, включая сервисы поиска, геокодирования, отображения карт и маршрутизации. Также представлена информация о комбинации SDK с другими инструментами и история изменений SDK.",https://www.rustore.ru/help/sdk/rustore-geo/genera
312,"Для использования продуктов RuStore Geo необходимо получить действительный ключ доступа, который будет идентифицировать клиента и использоваться при обращении к геосервисам. Ключ доступа также используется для отслеживания запросов к продуктам RuStore Geo, связанных с проектом.",https://www.rustore.ru/help/sdk/rustore-geo/general/access-services
313,RuStore Geo предоставляет картографические продукты и высоконагруженные сервисы на основе данных OpenStreetMap. Для использования продуктов необходимо получить ключ доступа. Карты разрабатываются с максимальной поддержкой различных языков.,https://www.rustore.ru/help/sdk/rustore-geo/general/intro
314,"Данный текст содержит условия использования функционала RuStore Geo на платформе RuStore, регламентирующие общие условия использования сервисов и инструментов RuStore Geo.",https://www.rustore.ru/help/sdk/rustore-geo/general/terms
315,"Документация RuStore SDK описывает различные сервисы отображения карт, такие как интерактивная и статичная карта, а также стили карт. Также предоставляется информация о других сервисах, таких как маршрутизация и SDK для мобильных карт.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/
316,"Текст представляет собой навигационное меню документации по использованию карт и геосервисов RuStore. Ссылки ведут на разделы, связанные с интерактивными картами, их свойствами, метками, обработчиками событий и использованием в React-приложениях.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/interactive-map
317,"Текст содержит информацию о дополнительных объектах карты RuStore, таких как управление атрибуциями и географические границы. AttributionControl представляет атрибуты карты, а объект `LngLatBounds` используется для определения географических границ.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/interactive-map/additional-objects
318,"Текст содержит документацию по событиям интерактивной карты в RuStore SDK. В нем описаны методы добавления и удаления слушателей, свойства и параметры различных событий, связанных с мышью, касаниями, масштабированием и данными карты.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/interactive-map/events
319,"Текст содержит информацию о координатах `LngLat`, которые представляют собой долготу и широту. Координаты основаны на стандарте WGS84, а MMR GL использует порядок координат долготы и широты в соответствии со спецификацией GeoJSON.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/interactive-map/geometry
320,"Текст содержит информацию о различных обработчиках для интерактивной карты, таких как `BoxZoomHandler`, `ScrollZoomHandler`, `DragPanHandler` и `DragRotateHandler`. Каждый обработчик позволяет пользователям выполнять определенные действия, такие как масштабирование карты, перемещение карты и вращение карты. Для каждого обработчика представлены методы активации, деактивации и проверки статуса, а также параметры для настройки функционала.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/interactive-map/handlers
321,"Текст содержит список доступных SDK для RuStore, информацию о платежах in-app, push-уведомлениях, подключении отзывов и оценок, обновлении приложения, а также о сервисах карт и геоинформации. В разделе ""Метки и элементы управления"" описывается создание маркера на интерактивной карте с указанием параметров: элемент, якорь, смещение, цвет, масштаб. Также можно делать маркеры перетаскиваемыми и задавать максимальное смещение при клике на маркер.",https://www.rustore.ru/help/sdk/rustore-geo/map-display-services/interactive-map/labels-controls
